Opportunity__c,External_ID__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,RecordTypeId,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Frequency_Cap__c,Frequency_Scope__c,Special_Product__c,Target_Age_Freeform_Entry__c,Target_Gender__c
0063100000fJj9nAAC,Netherlands: 20160281,"May 16, 2016","Jun 5, 2016",3250.4,25-4: Bij Linsey nagevraagd of er getarget moet worden op Mannen of op Vrouwen,Net Cost (Calc Margin),012i0000001EB0nAAG,240770,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-40,Female
0063100000fJjA1AAK,Netherlands: 20160194,"Jun 6, 2016","Jun 18, 2016",7123.49,Doelgroep nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,508821,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,35-54,Male
0063100000fJjBqAAK,Netherlands: 20160033,"Jan 11, 2016","Jan 31, 2016",8195,2016.FC.CAMPINA.01.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,607037,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-55,Female
0063100000fJj9TAAS,Netherlands: 20160286,"May 2, 2016","May 15, 2016",18500.47,4 mei: Akkoord op test inzet Youtube,Net Cost (Calc Margin),012i0000001EB0nAAG,1370405,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-35,
0063100000fJjB7AAK,Netherlands: 20150808,"Nov 20, 2015","Jan 3, 2016",32200,Week 50 uitsluiten met eerste contacten bereiken. Enkel retargeting.,Net Cost (Calc Margin),012i0000001EB0nAAG,2800000,0,Externally Managed,,11.5,CPM,3,Per campaign,Xaxis TV,18-30,
0063100000fJjCeAAK,Netherlands: 20160294,"May 9, 2016","May 15, 2016",2181.94,Vemedia_JFM_OLV_Mei_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,161625,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,30-44,Male
0063100000fJj9SAAS,Netherlands: 20160099,"Feb 12, 2016","Mar 13, 2016",7499.99,Huawei MateS Display - Feb-Mar 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,428571,0,Externally Managed,,17.5,CPM,3,Per campaign,Rich Media - Skin,20-49,
0063100000fJjCnAAK,Netherlands: 20150777,"Dec 21, 2015","Jan 1, 2016",5897.81,KeukenConcurrent week 52-53,Net Cost (Calc Margin),012i0000001EB0nAAG,436875,0,Externally Managed,,13.5,CPM,3,Per campaign,Xaxis TV,20-34,
0063100000fJj9lAAC,Netherlands: 20160185,"May 2, 2016","May 8, 2016",8850.01,Hier volgt een creditatie voor,Net Cost (Calc Margin),012i0000001EB0nAAG,655556,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-45,
0063100000fJj9NAAS,Netherlands: 20160152,"Mar 1, 2016","Apr 30, 2016",13136.91,Shurgard - OLV - Mar-Jun 2016 - Flight 1,Net Cost (Calc Margin),012i0000001EB0nAAG,1142340,0,Externally Managed,,11.5,CPM,3,Per campaign,Mobile - Video,25-55,
0063100000fJjA5AAK,Netherlands: 20160049,"Jan 15, 2016","Feb 1, 2016",9227.32,Doelgroep is opgevraagd bij Boris door Martina,Net Cost (Calc Margin),012i0000001EB0nAAG,683505,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-50,Female
0063100000fJjCXAA0,Netherlands: 20160222,"Apr 24, 2016","Apr 26, 2016",6316.35,Doelgroep kan niet verbreed worden.,Net Cost (Calc Margin),012i0000001EB0nAAG,467878,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-35,
0063100000fJjChAAK,Netherlands: 20160267,"May 16, 2016","May 28, 2016",2607.11,MAX-92133-2016-0183 -- Sky Radio Disney Actie OLV - mei 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,193119,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-40,Female
0063100000fJjAkAAK,Netherlands: 20160390,"Jun 27, 2016","Jul 10, 2016",637.5,"Tablet en Smartphone, web en In-app. Doelgroep betreft 30+ en Zandvoort met een straal van 5 km. Let op: er is nog een tweede flight (20160391)",Net Cost (Calc Margin),012i0000001EB0nAAG,106250,0,Externally Managed,,6,CPM,5,Per campaign,Mobile - Halfpage ad,30+,
0063100000fJjAoAAK,Netherlands: 20160179,"Apr 3, 2016","Apr 17, 2016",2082.5,"Desktop+tablet- Doelgroep moet zich in Nijmegen+verzorgingsgebied bevinden Verzorgingsgebied bestaat uit: Nijmegen en Arnhem, gemeenten Lingerwaard, Overbetuwe, Oss, Wijchen, Beuningen,  Ede, Apeldoorn en Rheden Deventer, Boxmeer en Uden.",Net Cost (Calc Margin),012i0000001EB0nAAG,757272,0,Externally Managed,,2.75,CPM,6,Per campaign,Display - Standard,30-50,Female
0063100000fJjCFAA0,Netherlands: 20160422,"Aug 22, 2016","Sep 1, 2016",4590,STIVA tijdvak,Net Cost (Calc Margin),012i0000001EB0nAAG,399130,0,Externally Managed,,11.5,CPM,2,Per campaign,Mobile - Video,25-34,
0063100000fJjBuAAK,Netherlands: 20160001,"Jan 4, 2016","Jan 22, 2016",35080.06,2016.FC.OPTIMEL.ONLINE-2.0,Net Cost (Calc Margin),012i0000001EB0nAAG,11693352,0,Externally Managed,,3,CPM,,,Display - Sync,,
0063100000fJjB1AAK,Netherlands: 20160044,"Feb 1, 2016","Feb 21, 2016",23951.12,2016.IKEA.NEWS.BED.02.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1774157,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjC4AAK,Netherlands: 20160188,"Mar 16, 2016","Mar 20, 2016",2097.03,2016.FC.MILNER.03.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,182350,0,Externally Managed,,11.5,CPM,2,Per campaign,Mobile - Video,20-34,Female
0063100000fJjBWAA0,Netherlands: 20160165,"Mar 14, 2016","Apr 3, 2016",14174.6,"25 sec video,doelgroep was oorpsronkelijk 35-49",Net Cost (Calc Margin),012i0000001EB0nAAG,944973,0,Externally Managed,,15,CPM,3,Per campaign,Video - Preroll 30s,25-45,
0063100000fJjAvAAK,Netherlands: 20160405,"Jul 4, 2016","Jul 31, 2016",19039.16,30 sec video 22-7 met een week verlengd,Net Cost (Calc Margin),012i0000001EB0nAAG,1269277,0,Externally Managed,,15,CPM,3,Per campaign,Video - Preroll 30s,25-45,
0063100000fJj9UAAS,Netherlands: 20160274,"Apr 22, 2016","May 29, 2016",680,MAX-126634-2016-0163 -- P9 Launch- Apr-Jun 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,50370,0,Externally Managed,"Retargeting op basis van de homepage take-over op nu.nl op 22 juni. De retargetingpixel is reeds verstuurd naar GroupM Traffic. Retargeting moet plaats vinden op 22-40 jaar en de Turbine segmenten Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion. Het is bekend dat de retargeting op deze wijze beperkt is. Op de OLV inzet wordt wederom retargeting ingezet vanuit High Impact Display en standaard Display. Frontloaden is toegestaan (hogere impressie uitlevering aan het begin van de campagne). 29 apr: Video moet gepauzeerd worden. Nieuwe creatie volgt. : Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion",13.5,CPM,1,Per campaign,Video - Preroll 20s,22-40,
0063100000fJj9ZAAS,Netherlands: 20160234,"Apr 14, 2016","May 8, 2016",12650,MAX-128858-2016-0171 -- Zalando OLV - NL-BE - Apr May 2016 - NL inzet,Net Cost (Calc Margin),012i0000001EB0nAAG,1100000,0,Externally Managed,Gelijkmatige uitlevering van de impressies over de dagen. De hosting van de video vindt plaats in het Xaxis account. De trackers van Zalando worden verwerkt door GroupM Traffic tezamen met de trackers van Maxus-Helder.  Xaxis plaatst dan weer de trackers van GroupM in het Xaxis account zodat alle 3 de partijen mee kunnen meten.,11.5,CPM,3,Per campaign,Mobile - Video,20-39,Female
0063100000fJjBFAA0,Netherlands: 20160364,"Jun 26, 2016","Aug 10, 2016",825,2016.GEBERIT.AQUACLEAN.B2C.VTWONENSYNC.0507.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,300000,0,Externally Managed,"Sync op basis van timetargeting (Vt wonen) Er zijn twee momenten voor de sync:
SBS6 26-6 19.30-20.30 (‘reguliere herhaling’)
SBS9 10-8 19.30-20.30 (herhaling)
En de sync mag 3 uur ingezet worden; een uur ervoor, tijdens en erna. Dus de sync mag aan vanaf 18.30 tot 21.30                                                                                                                                Freq. cap van 10 per sync moment",2.75,CPM,,,Display - Standard,30-50,
0063100000fJjASAA0,Netherlands: 20150783,"Nov 18, 2015","Mar 31, 2016",825,Frank -> briefing Suzanne. Retargeting review pages partnerships,Net Cost (Calc Margin),012i0000001EB0nAAG,300000,0,Externally Managed,,2.75,CPM,5,Per campaign,Xaxis Display,18-34,
0063100000fJjBfAAK,Netherlands: 20160298,"May 3, 2016","May 6, 2016",1469.45,MEC-98992-2016-0744 -- 2016.ETOS.ACTIE.VOD-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,127778,0,Externally Managed,,11.5,CPM,1,Per campaign,Mobile - Video,20-34,Female
0063100000fJjAsAAK,Netherlands: 20160157,"Mar 7, 2016","Mar 20, 2016",11145.2,Ford KUGA FO_maart-2016,Net Cost (Calc Margin),012i0000001EB0nAAG,825570,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-54,
0063100000fJjBEAA0,Netherlands: 20160041,"Feb 15, 2016","Mar 27, 2016",0,2016.GEBERIT.AQUACLEAN.B2C.0205.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,3400000,0,Externally Managed,,0,CPM,7,Per campaign,Display - Standard Visibility,,
0063100000fJjARAA0,Netherlands: 20150779,"Nov 18, 2015","Mar 6, 2016",43108.89,Frank -> briefing Suzanne. Retargeting preroll viewers,Net Cost (Calc Margin),012i0000001EB0nAAG,15675960,0,Externally Managed,,2.75,CPM,3,Per campaign,Xaxis Display,18-34,
0063100000fJjCXAA0,Netherlands: 20160223,"May 1, 2016","May 5, 2016",6038.55,Doelgroep kan niet verbreed worden. 4 mei: Akkoord op test inzet Youtube. En inzet Smartphone (web).,Net Cost (Calc Margin),012i0000001EB0nAAG,447300,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-35,
0063100000fJj9oAAC,Netherlands: 20160336,"Jun 13, 2016","Jul 3, 2016",7799.6,27-6: Mobile toegevoegd en outstream aan toegevoegd.,Net Cost (Calc Margin),012i0000001EB0nAAG,577748,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-45,
0063100000fJjAnAAK,Netherlands: 20160399,"Jul 11, 2016","Nov 29, 2016",1041.25,Regiotargeting: Breda,Net Cost (Calc Margin),012i0000001EB0nAAG,378636,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,25+,
0063100000fJj9GAAS,Netherlands: 20160285,"Jun 9, 2016","Jun 22, 2016",10382.16,3-6: Campagne is verschoven naar 9-6 tm 22-6,Net Cost (Calc Margin),012i0000001EB0nAAG,769049,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-54,
0063100000fJj9mAAC,Netherlands: 20160280,"May 2, 2016","May 29, 2016",10800,Doelgroep Boodschappers aanmaken middels Turbine (check bij Sjoerd),Net Cost (Calc Margin),012i0000001EB0nAAG,800000,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-45,
0063100000fJj9OAAS,Netherlands: 20160097,"May 1, 2016","Jun 30, 2016",9943.68,"Divorce,Apartments, Business construction, Real estate- Buying selling homes/remodeling and construction, Vintage cars met motorcycles en minivan. Collecting. Travel",Net Cost (Calc Margin),012i0000001EB0nAAG,736569,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-55,
0063100000fJj9LAAS,Netherlands: 20160420,"Jul 4, 2016","Aug 28, 2016",15000,"MKB, Bestelautos,Business oriented.  Doelgroep verduidelijking gevraagd bij Boris, zie mail in traffic inbox.",Net Cost (Calc Margin),012i0000001EB0nAAG,857143,0,Externally Managed,,17.5,CPM,3,Per campaign,Rich Media - Skin,30-60,Male
0063100000fJj9RAAS,Netherlands: 20160100,"Feb 8, 2016","Feb 28, 2016",8633.34,"Uitzendinstructies:
KPN                                      9 t/m 14 februari
T-mobile & Vodafone   15 t/m 28 februari (alternerend)",Net Cost (Calc Margin),012i0000001EB0nAAG,639507,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-35,
0063100000fJjAcAAK,Netherlands: 20160255,"May 2, 2016","May 20, 2016",2065.5,Targeting op provincie Groningen en Drenthe + Vrouwen 18-55,Net Cost (Calc Margin),012i0000001EB0nAAG,751090,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,18-55,Female
0063100000fJjCLAA0,Netherlands: 20160254,"Apr 25, 2016","May 8, 2016",5087.25,04 mei: Smartphone (web) is geactiveerd voor het Hemelvaart weekend.,Net Cost (Calc Margin),012i0000001EB0nAAG,376833,0,Externally Managed,,13.5,CPM,2,Per campaign,Video - Preroll 20s,20-34,
0063100000fJjBZAA0,Netherlands: 20160017,"Jan 4, 2016","Jan 17, 2016",20586.57,2016.ETOS.PRIJS.WWW.AVM-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1524931,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjAJAA0,Netherlands: 20160030,"Jan 2, 2016","Jan 17, 2016",17882.3,Volvo_OLV_V60_Winter_jan_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,1324615,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,35-54,Male
0063100000fJjBwAAK,Netherlands: 20160054,"Feb 1, 2016","Feb 21, 2016",11657.75,Doelgroep: boodschappers + kind,Net Cost (Calc Margin),012i0000001EB0nAAG,863537,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-54,Female
0063100000fJjARAA0,Netherlands: 20150778,"Nov 18, 2015","Feb 21, 2016",46874.94,Frank -> briefing Suzanne,Net Cost (Calc Margin),012i0000001EB0nAAG,3472218,0,Externally Managed,,13.5,CPM,2,Per campaign,Xaxis TV,18-34,
0063100000fJjBCAA0,Netherlands: 20160248,"May 23, 2016","Jun 12, 2016",17124.94,Stond  7-6-16  op stil. Gelijkmatige uitlevering s.v.p. DMA tag wordt meegeschoten. CAP verhoogd naar 2,Net Cost (Calc Margin),012i0000001EB0nAAG,1268514,0,Externally Managed,,13.5,CPM,1,Per campaign,Video - Preroll 20s,18-34,
0063100000fJjAhAAK,Netherlands: 20160348,"Jun 6, 2016","Jun 24, 2016",2490,MBA-80912-2016-0209 -- Friday Night Out Jan Smit,Net Cost (Calc Margin),012i0000001EB0nAAG,199200,0,Externally Managed,,12.5,CPM,5,Per campaign,Display - Half Page Ad,25-55,
0063100000fJjAtAAK,Netherlands: 20160245,"Apr 18, 2016","May 31, 2016",11999.99,Inzet op Turbine segmenten : Gehele segment Business en subsegment Automotive_Wagon,Net Cost (Calc Margin),012i0000001EB0nAAG,857142,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,,
0063100000fJjAXAA0,Netherlands: 20160103,"Mar 7, 2016","Mar 25, 2016",2749.75,Targeting op 40-65 jaar in de provincie Groningen en Drenthe,Net Cost (Calc Margin),012i0000001EB0nAAG,999909,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,40-65,
0063100000fJjCkAAK,Netherlands: 20160148,"Mar 21, 2016","Apr 10, 2016",18025.94,Deze GEPL is geannuleerd.,Net Cost (Calc Margin),012i0000001EB0nAAG,1335255,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjBRAA0,Netherlands: 20160134,"Feb 29, 2016","Mar 13, 2016",11537.05,"De Video Zaklamp wordt ingezet broadcasters en de cutdown van 20 sec voor de overige kanalen (TMG, Sanoma etc). Graag separaat meemeten. Metrixlab meet mee!",Net Cost (Calc Margin),012i0000001EB0nAAG,854596,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,35-49,
0063100000fJjA6AAK,Netherlands: 20160050,"Jan 15, 2016","Feb 1, 2016",11615.24,Doelgroep is opgevraagd bij Boris door Martina,Net Cost (Calc Margin),012i0000001EB0nAAG,829660,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,20-50,Female
0063100000fJjBLAA0,Netherlands: 20160365,"Jun 1, 2016","Jun 14, 2016",11365.56,Stage_Beauty and The Beast_OLV_Juni_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,841893,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-49,
0063100000fJjCoAAK,Netherlands: 20160316,"May 17, 2016","Jun 5, 2016",2931.84,MAX-118157-2016-0232 -- TOMY TOYS OLV,Net Cost (Calc Margin),012i0000001EB0nAAG,217173,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,,
0063100000fJjCSAA0,Netherlands: 20160326,"Jun 6, 2016","Jun 30, 2016",37244.4,MEC-106034-2016-0974 -- 2016.BOL.THEMA.ZOMER.VOD-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,2979552,0,Externally Managed,"cap 2 en 1 op dagbasis. Voor de Xaxis inzet willen we graag een cap 1 per device(groep): desktop + tablet web, smartphone en tablet in app  en smartphone web. 50% van de impressies op Desktop en 50% van de impressies Mobile In-app. 100.000 compensatie impressies bij desktop omdat de cap bij start vd campagne verkeerd ingesteld stond.",12.5,CPM,2,Per campaign,Video - Preroll 20s,20-34,
0063100000fJjA4AAK,Netherlands: 20160259,"Oct 3, 2016","Oct 22, 2016",9999.99,MAX-99572-2016-0192 -- Karcher Window Vac Display - Apr-Oct 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,714285,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,20-49,Female
0063100000fJjCBAA0,Netherlands: 20160213,"Apr 4, 2016","May 1, 2016",14855,"Meemeting vanuit Atlas, graag goed uitleveren in de doelgroep",Net Cost (Calc Margin),012i0000001EB0nAAG,1100370,0,Externally Managed,,13.5,CPM,2,Per campaign,Video - Preroll 20s,20-49,Female
0063100000fJjBrAAK,Netherlands: 20160010,"Jan 4, 2016","Jan 31, 2016",8024.35,2016.FC.MILNER.01.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,594396,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjBTAA0,Netherlands: 20160357,"Jun 20, 2016","Jul 10, 2016",0,MEC-50355-2016-1029 -- 2016.AEGON.HYPOTHEEK.WONEN.0607.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,0,0,Externally Managed,,11.5,CPM,3,Per campaign,Mobile - Video,20-49,
0063100000fJj9tAAC,Netherlands: 20160093,"Feb 8, 2016","Feb 29, 2016",9296.17,Karcher Multi Vac Display - Jan-Dec 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,664012,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,24-45,Male
0063100000fJjB9AAK,Netherlands: 20160061,"Jan 14, 2016","Jan 31, 2016",23321.69,2016.TELE2.CONSUMENT.YOKO.01.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,2027973,0,Externally Managed,,11.5,CPM,3,Per campaign,Mobile - Video,16-30,
0063100000fJj9QAAS,Netherlands: 20160142,"Mar 18, 2016","Mar 31, 2016",2125,Doelgroep: Rotterdam,Net Cost (Calc Margin),012i0000001EB0nAAG,772727,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,35-65,
0063100000fJjCgAAK,Netherlands: 20160140,"Mar 28, 2016","Apr 1, 2016",2212.34,Gelijkmatig uitleveren. Het moet een 10 sec spot worden.,Net Cost (Calc Margin),012i0000001EB0nAAG,163877,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-40,Female
0063100000fJjCKAA0,Netherlands: 20160135,"Mar 26, 2016","Apr 22, 2016",92651.47,"Doelgroep mag in overleg verbreed worden(ze willen zich voornamelijk op lezers richten). Sturen in contactklassen 3-5, minimaal 50% bereik in doelgroep. + houdt rekening met de viewability (ahold policy)",Net Cost (Calc Margin),012i0000001EB0nAAG,6617962,0,Externally Managed,,14,CPM,5,Per campaign,Display - Frequency booster,35-45,
0063100000fJj9VAAS,Netherlands: 20160359,"May 20, 2016","Jun 30, 2016",6797.86,Verlenging is niet mogelijk. : Business_Entrepreneurs,Net Cost (Calc Margin),012i0000001EB0nAAG,388449,0,Externally Managed,,17.5,CPM,3,Per campaign,Rich Media - Skin,None,
0063100000fJjCJAA0,Netherlands: 20160136,"Mar 29, 2016","Apr 15, 2016",21000,MEC-106034-2016-0391 -- 2016.BOL.WMAR.DL.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,3500000,0,Externally Managed,"(ma t/m vrij: 7.00- 9.30 en 16.30 – 19.00). Regionale targeting inzetten op basis van GPS in de buurt van stations en OV knooppunten straal van 1000 meter. Uitlevering in portals waar volume piekt, zoals nieuws, weer, verkeer, entertainment (eventueel social media kanalen). cap 5 over de formaten heen",6,CPM,5,Per campaign,Mobile - Halfpage ad,None,
0063100000fJjAUAA0,Netherlands: 20160090,"Feb 15, 2016","Feb 26, 2016",1101.6,"2 vragen bij petra liggen: wat is de doelgroep en wat is de cap? extra info: bannering in Zandvoort straal 15 km, De Friday Night Out vindt plaats op 26 februari. De campagne dient daarom te
lopen tot en met deze dag.",Net Cost (Calc Margin),012i0000001EB0nAAG,400581,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,30-65,
0063100000fJjA8AAK,Netherlands: 20160191,"Mar 16, 2016","Apr 10, 2016",9999.99,Doelgroep nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,714285,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,35-54,Male
0063100000fJjApAAK,Netherlands: 20160021,"Jan 4, 2016","Jan 17, 2016",7230.8,S-Max_OLV_JAN_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,535615,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-35,
0063100000fJjCmAAK,Netherlands: 20160238,"Apr 18, 2016","May 22, 2016",18333.33,Jaguar_XE_Online_April_Mei_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,1222222,0,Externally Managed,"Graag 2 line items opzetten: 1) Turbine segment Business en Automotive_Luxury en 2) Mannen 30-50 jaar. Hoogste prioriteit gaat uit naar line item 1. De verwachting is dat we te weinig users terugvinden, vandaar toevoeging line item 2. : Business en Automotive_Luxury",15,CPM,4,Per campaign,Display - Billboard Ad,30-50,Male
0063100000fJjB4AAK,Netherlands: 20160262,"May 9, 2016","Jun 6, 2016",26725.69,"25 sec video, 6-6: mag max 3 dagen verlengd worden",Net Cost (Calc Margin),012i0000001EB0nAAG,2323973,0,Externally Managed,,11.5,CPM,3,Per campaign,Mobile - Video,20-39,Female
0063100000fJjBvAAK,Netherlands: 20160068,"Feb 1, 2016","Feb 21, 2016",0,"BDS+Kind- 20 sec cap 3, PAUZE van 8 t/m 14feb. Deze order is gecanceled.",Net Cost (Calc Margin),012i0000001EB0nAAG,370096,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-54,Female
0063100000fJjC0AAK,Netherlands: 20160057,"Feb 8, 2016","Feb 28, 2016",12925.52,2016.FC.VIFIT.02.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,957446,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,
0063100000fJj9gAAC,Netherlands: 20160026,"Jan 1, 2016","Feb 7, 2016",2337.5,2015-01 Activia AV Good Intentions,Net Cost (Calc Margin),012i0000001EB0nAAG,173148,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-40,Female
0063100000fJjAfAAK,Netherlands: 20160228,"May 30, 2016","Jun 17, 2016",2200,Targeting op provincie Groningen en Drenthe. Materiaal wordt aangeleverd op 24 mei.,Net Cost (Calc Margin),012i0000001EB0nAAG,800000,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,18-40,
0063100000fJjARAA0,Netherlands: 20150783,"Nov 18, 2015","Mar 31, 2016",825,Frank -> briefing Suzanne. Retargeting review pages partnerships,Net Cost (Calc Margin),012i0000001EB0nAAG,300000,0,Externally Managed,,2.75,CPM,5,Per campaign,Xaxis Display,18-34,
0063100000fJj9LAAS,Netherlands: 20160419,"Jul 4, 2016","Aug 28, 2016",15000,"Middel Klein Bedrijf, Bestelautos, Business oriented. Doelgroep verduidelijking gevraagd bij Boris, zie mail in traffic inbox.",Net Cost (Calc Margin),012i0000001EB0nAAG,1111111,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,30-60,Male
0063100000fJjAFAA0,Netherlands: 20160194,"Jun 6, 2016","Jun 18, 2016",7123.49,Doelgroep nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,508821,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,35-54,Male
0063100000fJjBAAA0,Netherlands: 20160076,"Feb 26, 2016","Mar 13, 2016",22856.84,tablet & smartphone - Nieuw materiaal,Net Cost (Calc Margin),012i0000001EB0nAAG,1987551,0,Externally Managed,,11.5,CPM,3,Per campaign,Mobile - Video,18-30,
0063100000fJj99AAC,Netherlands: 20160048,"Jan 27, 2016","Feb 14, 2016",9053.99,2016.Eneco_Toon_jan-feb,Net Cost (Calc Margin),012i0000001EB0nAAG,670666,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-34,
0063100000fJj9WAAS,Netherlands: 20160130,"Feb 22, 2016","Mar 20, 2016",22930.99,"BE inzet: Targeting: 60% Vlaanderen - 40% Wallonie, 60% Vrouwen 40% Mannen. Graag aparte line items aanmaken. Graag kwalitatieve inzet aangezien complete sitelist (eenmalig) moet worden verstuurd.",Net Cost (Calc Margin),012i0000001EB0nAAG,1348882,0,Externally Managed,,17,CPM,3,Per campaign,Video - Preroll 20s,20-39,
0063100000fJjBoAAK,Netherlands: 20160007,"Jan 4, 2016","Jan 24, 2016",4996.3,Let op: Offline van 11 tot en met 17 Januari,Net Cost (Calc Margin),012i0000001EB0nAAG,370096,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-55,Female
0063100000fJjBzAAK,Netherlands: 20160056,"Feb 1, 2016","Feb 28, 2016",6975.53,2016.FC.OPTIMEL.02.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,516706,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJj9aAAC,Netherlands: 20160308,"May 17, 2016","Jun 5, 2016",6750,MAX-128858-2016-0227 -- Zalando OLV - NL-BE - May June 2016 -SS16 flight 3,Net Cost (Calc Margin),012i0000001EB0nAAG,500000,0,Externally Managed,"Graag de eerste week 250.000 impressies inzetten. De resterende 250.000 impressies gelijkwaardig verdelen over de weken. Graag een pixel plaatsen op click en op view, Light Reaction gaat deze pool gebruiken voor verdere inzet. De hosting van de video vindt plaats in het Xaxis account. De trackers van Zalando worden verwerkt door GroupM Traffic tezamen met de trackers van Maxus-Helder.  Xaxis plaatst dan weer de trackers van GroupM in het Xaxis account zodat alle 3 de partijen mee kunnen meten.",13.5,CPM,3,Per campaign,Video - Preroll 20s,20-39,Female
